MedInc,HouseAge,AveRooms,AveBedrms,Population,Latitude,Longitude,target
4.6042,36,5.940919037,1.037199125,1303,33.75,-118.31,3.573
6.287,34,6.268096515,1.053619303,1031,33.75,-118.31,3.964
2.75,22,5.471698113,1.058176101,1541,37.17,-118.3,0.945
3.5568,37,4.928446771,1.104712042,1619,34.26,-118.3,1.845
4.81,42,4.979498861,0.963553531,1145,34.26,-118.3,1.919
3.1523,36,4.980842912,1.164750958,688,34.25,-118.3,1.767
3.599,43,5.451263538,1.119133574,809,34.26,-118.3,1.765
4.1964,40,5.819672131,1.169398907,605,34.26,-118.3,1.859
3.1607,28,3.587336245,1.06768559,1142,34.26,-118.3,2.006
4.5833,44,4.938356164,0.976027397,859,34.25,-118.3,1.973
3.5806,52,5.174917492,1.113861386,1213,34.11,-118.3,3.919
2.0672,37,2.830843116,1.056563501,3895,34.1,-118.3,2.833
8.4389,25,7.718446602,1.058252427,568,34.11,-118.3,5.00001
6.9391,52,8.244725738,1.033755274,645,34.11,-118.3,5.00001
1.9354,35,2.714698447,1.069339112,5899,34.1,-118.3,3.4
1.6112,25,2.435483871,1.063895782,4865,34.1,-118.3,2.625
1.7083,29,2.898637138,1.16439523,3432,34.1,-118.3,1.667
1.8156,40,2.500408831,0.993458708,3953,34.09,-118.3,2.188
1.7641,38,2.423212192,1.071512309,2717,34.1,-118.3,2.5
1.9297,36,2.722288439,1.071513707,1964,34.1,-118.3,2.033
2.2612,36,2.515641855,1.071197411,3155,34.09,-118.3,2.304
2.1927,29,2.944646098,1.079854809,3906,34.09,-118.3,2.533
1.4497,25,2.720417633,0.988399072,2860,34.09,-118.3,2.056
2.0307,32,3.467716535,1.061417323,2178,34.09,-118.3,2.267
1.8771,34,2.578350515,1.079381443,3326,34.08,-118.3,2.475
2.1766,36,2.835555556,1.117777778,1502,34.08,-118.3,2.056
1.5685,34,2.794275492,1.164579606,1774,34.08,-118.3,2.25
2.3846,32,2.80155642,1.034046693,3646,34.08,-118.3,2.583
2.4348,31,2.678057554,1.194244604,1793,34.07,-118.3,2.306
1.8238,46,2.359517872,1.08478803,7443,34.07,-118.3,2.375
2.3375,26,2.847297297,1.022972973,2660,34.07,-118.3,2.823
3.425,36,3.674965422,1.020746888,2274,34.07,-118.3,2.817
2.2708,18,2.571135431,0,3296,34.07,-118.3,1.75
2.2094,20,2.165249089,1.088699878,1749,34.06,-118.3,0.75
1.8829,28,2.199241786,1.065711879,5840,34.07,-118.3,3
1.6953,43,2.032738095,1.101190476,942,34.06,-118.3,1.5
1.468,47,1.680773881,1.054413543,2860,34.06,-118.3,1.375
2.0332,33,2.248154982,1.183579336,3906,34.06,-118.3,2.7
1.8214,21,2.966292135,1.116104869,3468,34.06,-118.3,4.75
1.7896,23,2.24686941,1.076028623,3720,34.06,-118.3,3.222
1.9152,44,2.718381113,1.096121417,2028,34.05,-118.3,1.156
1.721,42,2.708256881,1.119266055,1605,34.05,-118.3,2.143
2.1414,46,2.857731959,0.942268041,1845,34.05,-118.3,1.577
2.2684,31,2.755134281,1.137440758,2034,34.05,-118.3,1.938
1.9323,36,3.439121756,1.135728543,1664,34.05,-118.3,1.611
2.096,34,2.466893039,0.998302207,1987,34.05,-118.3,1.875
1.7225,50,3.600409836,1.069672131,2080,34.04,-118.3,1.8
2.4297,51,3.284313725,1.026143791,1227,34.05,-118.3,1.625
1.2786,39,2.140086207,1.090517241,1765,34.05,-118.3,1.219
1.7109,24,3.888475836,1.087360595,1757,34.04,-118.3,1.75
2.006,37,3.769230769,1.023076923,1579,34.04,-118.3,1.5
1.78,41,4.20610687,1.083969466,1868,34.03,-118.3,1.625
2.1518,35,3.303030303,1.045454545,1605,34.04,-118.3,1.528
2.1571,47,4.446428571,1.109126984,1775,34.03,-118.3,1.479
2.7125,40,4.74789916,1.047619048,1138,34.03,-118.3,1.5
1.8564,37,3.814814815,1.050754458,2586,34.03,-118.3,1.875
1.85,49,5.096153846,1.161057692,1522,34.02,-118.3,1.168
1.631,34,4.516312057,1.095035461,2474,34.02,-118.3,1.375
1.5781,31,4.569739953,1.130023641,1522,34.02,-118.3,1.193
1.9152,48,4.443624868,1.153846154,3298,34.01,-118.3,1.223
1.2446,27,4.147727273,1.185606061,1768,34.02,-118.3,1.038
1.6699,42,3.6096823,1.013615734,2327,34.02,-118.3,1.08
1.7961,35,4.081850534,1.03202847,818,34.01,-118.3,1.117
1.6875,52,4.5390625,1.096354167,1206,34,-118.3,1.16
2.5885,52,4.842639594,1.086294416,1271,34.01,-118.3,1.362
2.0625,52,4.323353293,1.026946108,1154,34.01,-118.3,1.344
1.1806,40,4.917391304,1.22173913,859,34,-118.3,1.346
1.5179,52,4.02266289,1.005665722,1080,34,-118.3,1.161
2.0958,52,4.735955056,1.058988764,982,34,-118.3,1.164
3.05,52,5.445378151,1.033613445,853,34,-118.3,1.116
2,52,5.506410256,1.134615385,1026,34,-118.3,1.28
1.8317,47,5.061420345,1.128598848,1903,33.99,-118.3,0.965
1.9853,47,3.992779783,0.962093863,1903,33.99,-118.3,1.011
1.1645,44,5.151943463,1.151943463,1159,33.99,-118.3,0.982
2.5437,43,4.662613982,1.167173252,1231,33.99,-118.3,0.945
1.9556,44,4.975077882,1.208722741,902,33.98,-118.3,0.933
1.84,45,3.983606557,1.058548009,1484,33.99,-118.3,0.914
2.9432,52,4.949458484,1.137184116,986,33.98,-118.3,0.94
1.6611,48,4.975247525,1.101485149,1208,33.98,-118.3,0.958
3.0455,48,5.230366492,1.073298429,1176,33.98,-118.3,1.024
2.9375,44,4.532846715,0.98540146,811,33.98,-118.3,0.952
3.375,46,4.6875,1.042763158,1140,33.97,-118.3,0.985
2.0673,44,5.336842105,1.014035088,1074,33.97,-118.3,0.998
2.6311,42,4.968421053,1.052631579,567,33.97,-118.3,1.241
2.1221,50,5.509708738,1.094660194,1000,33.97,-118.3,1.194
3.1346,50,5.869426752,1.038216561,892,33.95,-118.3,1.2
2.8299,43,4.576309795,1.006833713,1095,33.96,-118.3,1.095
2.6518,39,5.296786389,1.168241966,1524,33.96,-118.3,1.363
3.9722,47,5.739130435,1.133152174,1161,33.96,-118.3,1.174
5.1727,35,5.463414634,0.989159892,1083,33.86,-118.3,2.302
4.9792,35,4.905844156,0.88961039,853,33.86,-118.3,2.513
4.7222,36,5.712,1.072,825,33.84,-118.3,2.396
4.9196,37,4.866666667,0.88627451,621,33.84,-118.3,2.324
2.3942,38,3.075,0.9,142,33.85,-118.3,2
3.1851,31,4.357605178,1.069579288,1598,33.83,-118.3,2.402
3.5473,33,4.10892587,0.998487141,1807,33.83,-118.3,2.263
2.6136,35,4.598159509,1.042944785,1141,33.82,-118.3,2.136
2.8106,26,4.110671937,1.106719368,2096,33.82,-118.3,1.844
2.6368,25,3.662534435,1.053719008,2629,33.82,-118.3,1.759
5.322,17,5.341040462,1.028901734,3008,33.81,-118.3,2.827
5.3106,27,5.375722543,0.988439306,1498,33.8,-118.3,2.683
3.0057,35,4.095307918,1.005865103,2255,33.79,-118.3,2.353
2.9154,9,3.719251337,1.181818182,1790,33.79,-118.3,2.033
3.163,13,4.055681818,1.05,2159,33.79,-118.3,2.242
4.6207,35,4.955684008,0.971098266,1172,33.78,-118.3,3.041
2.5,21,3.897810219,1.032846715,1180,33.79,-118.3,1.575
3.1392,8,2.815656566,1.04040404,1472,33.8,-118.3,1.462
2.9571,18,4.968790637,1.033810143,2831,33.77,-118.3,3.462
5.7764,18,5.770011947,1.025089606,4336,33.76,-118.3,2.905
4.2308,19,5.636363636,1.052631579,1291,33.75,-118.3,4.161
5.1269,6,4.973083197,1.03588907,2678,33.76,-118.3,2.852
5.6611,42,5.932515337,1.073619632,481,33.75,-118.3,2.656
4.625,48,5.152631579,1.015789474,1098,33.75,-118.3,2.734
4.4671,47,5.382566586,0.992736077,1163,33.74,-118.3,2.708
3.5056,23,3.720532319,0.982889734,1454,33.75,-118.3,2.031
2.7451,42,4.29528536,0,866,33.73,-118.3,2.554
2.9386,23,3.815136476,1.066997519,1584,33.74,-118.3,2.605
3.9167,20,4.331683168,1.110561056,1184,33.74,-118.3,2.852
4.194,47,5.092857143,1.076785714,1130,33.73,-118.3,2.939
3.4474,28,4.448739496,1.105882353,1459,33.72,-118.3,2.534
3.3397,28,4.530685921,1.05234657,1388,33.72,-118.3,2.678
3.5694,40,4.391156463,1.030612245,1304,33.73,-118.3,2.764
6.2028,35,6.326530612,0,1167,33.72,-118.3,3.615
2.6016,17,3.617726052,1.046553268,3309,34.17,-118.3,2.224
5.0056,30,3,0.875,74,34.17,-118.3,1.625
3.2321,40,4.280821918,1.050228311,869,34.16,-118.3,2.436
2.8342,35,3.923076923,1.067155067,2401,34.16,-118.3,2.568
3.5083,14,4.242957746,1.071596244,1924,34.19,-118.3,2.809
4.7986,52,6.503816794,1.057251908,746,34.19,-118.3,3.261
4.375,51,6.502164502,1.051948052,586,34.19,-118.3,3.324
4.9042,52,6.356223176,1.004291845,1364,34.19,-118.3,3.435
3.0973,13,3.832264957,1.066773504,4293,34.18,-118.3,2.519
3.0687,37,3.153153153,1.036036036,342,34.17,-118.3,2
3.3205,5,3.908896797,1.102491103,2997,34.18,-118.3,1.721
3.1551,16,3.789915966,1.114845938,1211,34.17,-118.3,2.05
1.5078,36,4.544529262,1.063613232,1367,33.95,-118.3,0.996
1.2455,41,4.065217391,1.086956522,1805,33.95,-118.3,1.008
2.2031,27,4.412935323,1.104477612,1622,33.95,-118.3,0.969
1.5898,35,4.176678445,1.077738516,977,33.95,-118.3,0.94
2.5679,36,4.19138756,1.031100478,2521,33.94,-118.3,1.149
2.0114,36,4.398706897,1.144396552,1390,33.94,-118.3,0.993
1.2,35,3.987730061,1.09202454,1216,33.93,-118.3,0.992
1.3962,36,3.766723842,1.085763293,2017,33.93,-118.3,1.243
3.2024,40,5.373068433,1.052980132,1646,33.93,-118.3,1.28
3.0139,34,5.402631579,1.005263158,1258,33.92,-118.3,1.547
3.7969,29,6.329545455,1.125,1140,33.93,-118.3,1.694
3.0147,30,4.385714286,1.133333333,1491,33.91,-118.3,1.551
2.6182,34,3.234,0.986,1530,33.91,-118.3,1.726
3.6,29,4.044822257,1.032457496,1868,33.9,-118.3,2.088
3.4,27,5.049459042,1.177743431,2099,33.9,-118.3,2.241
2.9559,13,3.972491909,1.069579288,1975,33.9,-118.3,1.736
3.287,19,3.668181818,1.043939394,1726,33.9,-118.3,1.814
3.0329,30,3.501905972,1.09021601,1806,33.89,-118.3,2.078
3.285,37,3.773451327,1,1369,33.89,-118.3,2.181
3.1597,27,4.623529412,1.061764706,1510,33.87,-118.3,2.147
5.0641,31,5.315589354,0.992395437,823,33.87,-118.3,2.349
4.0536,26,3.7,0.945454545,807,33.88,-118.3,2.536
3.7375,29,4.166666667,1.12254902,563,33.88,-118.3,2.477
3.2574,30,4.186335404,1.034161491,885,33.88,-118.3,1.953
2.8445,35,4.636494253,1.076149425,1881,33.88,-118.3,2.421
2.425,40,4.950391645,1.08616188,950,33.74,-118.3,2.55
3.9375,28,4.907834101,0.99078341,887,33.74,-118.3,2.705
4.008,33,5.191176471,1.16503268,1845,34.26,-118.29,1.911
2.4727,19,3.772296015,1.127134725,1399,34.25,-118.29,1.75
3.0795,8,4.052401747,1.101892285,3565,34.25,-118.29,1.615
5.296,30,4.782758621,0.982758621,1076,34.11,-118.29,5.00001
3.0461,40,4.007473842,1.101644245,1144,34.11,-118.29,2.643
2.9417,39,4.081784387,1.081784387,1165,34.1,-118.29,2.542
3.5172,43,3.988344988,1.032634033,1190,34.1,-118.29,2.655
2.3789,24,3.584869059,1.091173618,1685,34.11,-118.29,2.667
12.9591,49,7.5,0.997368421,1113,34.11,-118.29,5.00001
3.2333,48,5.045296167,1.027874564,681,34.11,-118.29,4.364
1.7514,34,2.66013712,1.091087169,2991,34.09,-118.29,1.875
2.7054,39,2.302919708,1.087591241,744,34.1,-118.29,1.625
2.3317,29,3.031123139,1.071718539,2254,34.09,-118.29,1.725
1.9835,43,2.578175896,1.071661238,1941,34.09,-118.29,2.25
1.9766,28,2.61641541,1.085427136,1974,34.09,-118.29,1.125
2.0467,35,2.410087719,1.094298246,3441,34.09,-118.29,1.583
2.0132,35,2.603174603,1.107142857,3548,34.09,-118.29,1.984
1.8056,39,2.225165563,1.145695364,586,34.09,-118.29,2.625
1.9063,52,3.603399433,0.912181303,984,34.09,-118.29,2.616
1.525,34,2.817647059,1.070588235,557,34.08,-118.29,2.1
1.8495,23,2.172494172,1.092074592,2795,34.08,-118.29,2.125
2.4,25,3.222804718,1.078636959,2635,34.08,-118.29,1.739
1.9286,38,2.714285714,0.928571429,445,34.08,-118.29,1.375
1.6806,49,1.972644377,0.957446809,987,34.08,-118.29,3.167
2.5386,19,2.989087302,1.109126984,2465,34.07,-118.29,2.906
2.0185,9,2.042049934,1.070959264,1704,34.06,-118.29,1.417
1.6406,22,1.885057471,1.030651341,634,34.07,-118.29,3
2.3567,26,2.292828685,1.119521912,2660,34.07,-118.29,2.531
1.925,43,2.343558282,1.031441718,3920,34.08,-118.29,3
1.7365,24,2.629823414,1.116415958,3727,34.07,-118.29,1.125
1.5553,42,1.806122449,1.063543599,6846,34.06,-118.29,0.7
1.5954,27,2.224637681,1.00634058,4137,34.06,-118.29,1.875
2.1637,46,2.005701254,1.153933865,2716,34.06,-118.29,3.5
1.9309,23,2.926829268,1.116212339,2235,34.06,-118.29,2.333
1.3867,30,2.624074074,1.090740741,1615,34.05,-118.29,1.938
1.5972,34,2.510250569,0,1325,34.05,-118.29,1.688
1.847,18,2.337027379,1.082790091,5229,34.05,-118.29,2.5
2.3864,11,1.985337243,1.085043988,1143,34.05,-118.29,3.5
2.053,31,2.348333333,1.043333333,4126,34.05,-118.29,2.292
2.0817,41,2.272413793,1.003448276,1224,34.04,-118.29,1.325
1.8571,40,2.808049536,1.080495356,1426,34.05,-118.29,1.438
2.4359,48,2.778234086,1.002053388,1945,34.04,-118.29,1.237
2.0405,44,3.628037383,1.082242991,2049,34.04,-118.29,1.43
2.1542,31,2.348993289,1.003355705,1272,34.04,-118.29,1.281
2.1471,32,2.322580645,0.978494624,702,34.04,-118.29,1.25
1.9167,42,3.19391635,1.058935361,2099,34.03,-118.29,1.364
1.2875,42,3.149305556,1.3125,822,34.03,-118.29,1.792
1.0219,29,2.921681781,1.140972795,3323,34.03,-118.29,2.583
2.0848,38,3.403628118,0.990929705,1777,34.03,-118.29,1.352
0.7473,22,3.116650988,1.161806209,2381,34.03,-118.29,1.688
2.135,27,3.885304659,1.028673835,1085,34.03,-118.29,1.196
2.087,21,3.622516556,1.08388521,1526,34.02,-118.29,1.413
1.1667,40,4.004524887,1.411764706,799,34.01,-118.29,1.438
1.1563,26,3.592459605,1.044883303,2044,34.02,-118.29,1.188
2.3942,42,4.329787234,1.186170213,511,34.01,-118.29,1.232
1.6505,50,3.838765009,1.154373928,2247,34.01,-118.29,1.25
1.4639,6,3.689826303,1.161290323,1509,34,-118.29,1.125
1.6036,39,3.251082251,0.896103896,1010,34.01,-118.29,1.375
1.0539,30,2.934322034,1.097457627,1730,34.01,-118.29,1.425
2.1354,44,4.613157895,1.018421053,1165,34,-118.29,1.058
1.2347,41,3.836518047,1.04670913,1731,34,-118.29,1.117
2.7727,52,4.867158672,1.088560886,898,34,-118.29,1.286
2.0809,52,5.631004367,1.07860262,1558,34,-118.29,1.096
1.5846,46,4.375838926,1.067114094,1766,33.99,-118.29,1.148
2.0542,46,4.422535211,1.06639839,2067,33.99,-118.29,1.034
2.5547,39,4.148305085,0.995762712,857,33.99,-118.29,1.089
1.0516,41,4.275675676,1.124324324,1422,33.98,-118.29,1.083
1.9375,43,5.239669421,1.096418733,1153,33.99,-118.29,1.129
1.9125,44,4.969230769,1.21978022,1348,33.98,-118.29,0.972
3.4444,48,5.040358744,1.035874439,783,33.98,-118.29,0.931
1.3479,42,3.907586207,1.059310345,2542,33.98,-118.29,1
1.4042,46,4.401574803,1.181102362,786,33.98,-118.29,1.1
1.223,30,4.020761246,1.100346021,1207,33.98,-118.29,1
1.7734,43,4.523809524,1.142857143,2133,33.97,-118.29,1.073
3.5208,48,6.203557312,1.160079051,1319,33.97,-118.29,1.342
1.4868,36,4.66576087,1.133152174,902,33.96,-118.29,1.132
1.3096,31,3.994041708,1.199602781,3707,33.96,-118.29,1.163
2.0917,35,4.28440367,1.107033639,1357,33.95,-118.29,0.993
1.6029,32,3.466346154,0.985576923,842,33.95,-118.29,0.897
1.5294,39,3.651226158,1.114441417,1463,33.96,-118.29,1.114
1.9655,40,4.4784689,1.108452951,2357,33.95,-118.29,1.023
1.9702,39,4.138686131,1.04136253,1468,33.95,-118.29,0.932
2.3352,34,3.457142857,0.882539683,995,33.94,-118.29,1.077
3.3836,43,5.741477273,1.076704545,1051,33.93,-118.29,1.299
2.5398,47,5.416413374,1.027355623,1003,33.94,-118.29,1.057
2.875,40,4.468822171,1.064665127,1616,33.92,-118.29,1.202
2.2778,41,5.333333333,1.178571429,605,33.93,-118.29,1.281
4.4636,42,3.658045977,0.887931034,1203,33.9,-118.29,1.62
3.8372,41,5.265957447,1.131914894,1416,33.91,-118.29,1.564
2.4741,31,3.414839798,1.042158516,2231,33.91,-118.29,1.512
2.7368,23,4.956435644,1.053465347,1735,33.92,-118.29,1.628
4.317,32,4.369318182,0.933712121,1754,33.88,-118.29,2.328
2.9063,27,3.799270073,1.116788321,2009,33.88,-118.29,1.841
3.59,35,4.675540765,1.021630616,1578,33.89,-118.29,2.006
4.381,32,5.362776025,1.072555205,864,33.87,-118.29,2.387
1.9049,10,3.689655172,1.114058355,1378,33.85,-118.29,2.222
2,10,3.911392405,1.071729958,2855,33.79,-118.29,1.654
3.3427,16,3.748995984,1.146586345,951,33.79,-118.29,1.542
2.5795,27,4.274611399,1.147668394,1359,33.75,-118.29,1.924
2.7031,37,4.628070175,1.024561404,766,33.75,-118.29,2.189
2.1473,29,3.853846154,1.053846154,1368,33.74,-118.29,1.953
2.2188,52,3.604010025,1.182957393,1018,33.74,-118.29,3.067
2.75,41,4.01744186,1.049418605,905,33.74,-118.29,2.383
2.0329,30,3.905838041,1.003766478,1311,33.74,-118.29,2.258
2.5759,43,3.814814815,1.067901235,1151,33.73,-118.29,2.25
2.1382,21,3.708333333,1.058035714,1699,33.73,-118.29,2.423
3.3616,30,4.348159509,1.090490798,1669,33.73,-118.29,2.685
2.7139,30,4.099870298,0,1865,33.73,-118.29,2.317
3.1932,25,4.614953271,1.091588785,1253,33.72,-118.29,2.575
3.7596,36,4.49784792,1.070301291,1815,33.71,-118.29,3
3.1071,40,3.951923077,1.132211538,780,33.71,-118.29,4.643
4.25,40,4.691747573,1.152912621,902,33.71,-118.29,3.328
4.5606,31,4.437598736,1.052132701,1316,33.71,-118.29,3.038
3.274,39,5.218503937,1.161417323,1103,33.72,-118.29,2.543
3.5109,21,3.71563981,1.071090047,801,33.72,-118.29,2.25
5.049,52,6.38247012,1.055776892,667,34.18,-118.29,3.235
2.3482,17,3.879154079,1.073514602,2986,34.17,-118.29,2.554
4.325,52,5.569131833,0.980707395,875,34.17,-118.29,2.926
3.6974,10,4.348530902,1.089159068,2719,34.18,-118.29,2.866
3.7083,31,3.801204819,1.018072289,1019,34.16,-118.29,2.419
4.3438,42,3.859813084,1,349,34.16,-118.29,1.898
2.9,12,3.662847791,1.116202946,1882,34.17,-118.29,2.083
3.2083,35,3.940438871,0.996865204,764,34.16,-118.29,2.38
3.9041,36,5.098039216,1.013071895,1441,34.18,-118.29,3.204
3.5094,11,3.655948553,0.991961415,1897,33.84,-118.29,1.629
3.5,33,4.48,1.04,843,33.84,-118.29,1.83
5.061,34,5.081553398,1.083495146,1396,33.84,-118.29,2.18
4.7393,23,4.960328317,1.093023256,2321,33.84,-118.29,2.379
4.1378,24,4.582306831,1,2819,33.83,-118.29,2.165
3.4375,21,4.800657174,0.986856517,2689,33.82,-118.29,2.188
5.0532,19,4.973796034,1.089235127,3993,33.81,-118.29,2.182
4.526,21,6.285714286,1.025916561,4185,33.8,-118.29,3.294
1.554,32,4.181168057,1.092967819,2794,33.96,-118.29,1
2,31,3.894375857,1.086419753,2390,33.95,-118.29,1.098
1.5615,38,4.282918149,1.120996441,1774,33.94,-118.29,1.086
1.6716,32,4.577966102,1.2,1880,33.94,-118.29,1.238
1.7244,32,3.821052632,1.027368421,1715,33.93,-118.29,1.112
2.0437,31,4.047817048,1.057172557,3590,33.93,-118.29,1.372
3.692,34,5.067605634,1.01971831,1293,33.92,-118.29,1.452
5.3292,34,5.540322581,0.967741935,906,33.92,-118.29,1.555
2.3043,28,3.590909091,1.066985646,1028,33.91,-118.29,1.775
1.7714,27,2.5325,0.985,1067,33.9,-118.29,1.594
2.7428,33,4.049242424,1.073863636,1072,33.89,-118.29,2.089
4.2171,32,4.124343257,1.021015762,1605,33.89,-118.29,2.182
3.0739,36,4.178997613,1.045346062,1175,33.88,-118.29,2.186
3.3281,21,4.238217652,1.054841474,3186,33.88,-118.29,2.37
3.3173,18,5.645372645,1.123669124,2837,34.65,-118.29,2.184
4.5491,34,7.397058824,1.455882353,275,34.36,-118.29,3.75
4.9833,32,6.461077844,1.239520958,486,34.26,-118.28,2.13
3.5214,35,5.024570025,1.105651106,1166,34.25,-118.28,1.976
2.6036,29,3.327698309,0,1886,34.25,-118.28,1.621
4.45,32,5.156186613,1.06693712,1278,34.24,-118.28,2.636
5.6184,29,5.885416667,1.006944444,1543,34.24,-118.28,3.169
3.6181,38,4.051865332,1.051865332,1830,34.11,-118.28,4.956
3.1445,45,4.840361446,0.996987952,633,34.11,-118.28,4.383
12.8763,50,7.074183976,0.925816024,836,34.12,-118.28,5.00001
3.0357,38,4.072164948,1.417525773,664,34.09,-118.28,1.75
4.2019,46,5.427230047,0.953051643,514,34.11,-118.28,3.521
5.4122,52,6.13253012,1.048192771,775,34.11,-118.28,3.975
4.5781,52,4.646907216,1.12628866,787,34.11,-118.28,3.605
4.0602,44,4.811287478,1.031746032,1227,34.1,-118.28,3.24
3.0958,49,4.034246575,1.066210046,1066,34.1,-118.28,2.109
2.3421,48,3.425531915,1.046808511,633,34.1,-118.28,2
2.7875,49,3.57160804,1.105527638,2004,34.1,-118.28,2.173
2.3333,52,3.807370184,1.110552764,1480,34.09,-118.28,1.965
2.9423,42,2.680107527,1.005376344,982,34.08,-118.28,2
2.6178,52,3.304289544,1.036193029,2328,34.08,-118.28,2.031
3.1607,42,3.677272727,1.186363636,1454,34.08,-118.28,1.82
2.4429,52,3.607883817,0.962655602,938,34.09,-118.28,2.288
2.875,39,3.865525672,1.095354523,1934,34.08,-118.28,2.135
2.7366,40,3.196078431,1.064705882,1568,34.08,-118.28,1.691
2.4677,49,3.793855302,1.186323092,2862,34.09,-118.28,2.192
1.9233,41,3.414012739,1.054140127,1111,34.07,-118.28,2.071
2.4632,24,2.747038917,1.083756345,2642,34.07,-118.28,2.167
2.2552,14,2.429292929,1.169191919,2226,34.07,-118.28,2.659
2.3636,32,3.63394683,1.096114519,1684,34.07,-118.28,1.9
2.0173,25,2.592005513,1.095451413,7221,34.07,-118.28,1.775
1.1642,14,2.342070773,1.117955439,2251,34.06,-118.28,4
1.7199,17,2.518,1.196,3051,34.06,-118.28,1.75
1.6184,52,2.170395869,1.060240964,2309,34.06,-118.28,2.25
1.1122,52,2.644067797,1.282485876,990,34.06,-118.28,1.875
1.2254,42,2.096692112,0,3795,34.06,-118.28,1.625
1.4615,28,2.183946488,1.065217391,2079,34.05,-118.28,2.75
1.6355,31,2.338957055,1.119631902,2510,34.05,-118.28,1.625
1.4413,41,2.547008547,1.102564103,2931,34.05,-118.28,1.589
1.3,41,1.750814332,0.972312704,2260,34.05,-118.28,1.625
1.4801,44,2.581333333,1.024,1805,34.05,-118.28,2.125
1.5565,35,2.056890013,1.059418458,3013,34.05,-118.28,1.525
2.1696,39,2.724056604,1.021226415,1857,34.04,-118.28,1.534
2.0673,45,3.962184874,1.214285714,953,34.03,-118.28,1.516
0.4999,29,2.373271889,1.055299539,2690,34.02,-118.28,5.00001
1.6089,19,2.008733624,1.052401747,890,34.04,-118.28,1.625
1.2969,24,2.486434109,1.05620155,1932,34.04,-118.28,1.602
1.4167,25,2.200278164,1.084840056,2390,34.04,-118.28,2
2.1806,20,2.633554084,1.002207506,1880,34.04,-118.28,1.8
1.6037,44,2.767391304,1.030434783,1754,34.05,-118.28,2.75
1.8539,41,2.688456189,1.100139082,3121,34.03,-118.28,1.475
1.7976,40,3.218844985,1.209726444,2195,34.03,-118.28,1.646
2.2232,48,3.320960699,1.120087336,1772,34.04,-118.28,1.625
1.9375,52,2.927083333,1.072916667,470,34.02,-118.28,0.388
0.844,26,3.683566434,1.414335664,2821,34.03,-118.28,3.5
1.2989,25,2.980932203,1.165254237,1193,34.03,-118.28,2.25
1.8824,46,3.0625,1.159722222,621,34.01,-118.28,1.625
2.1382,46,2.935828877,1.139037433,1510,34.02,-118.28,1.563
1.7143,34,3.114864865,1.047297297,2450,34.01,-118.28,1.32
2.3403,46,3.602620087,1.010917031,1992,34,-118.28,1.141
1.8656,50,3.377922078,1.031168831,3080,34.01,-118.28,1.229
